img,individual,entry,rot,F,PixAcc
./results/DESIGNATE/R_0.18545550348314765_0.8601312016999672.png,"(0.18545550348314765, 0.8601312016999672)",1854,309,"(0.2089379715122171, 16.575035887506747)",0
./results/DESIGNATE/R_0.17887416538159276_0.49672614014143257.png,"(0.17887416538159276, 0.49672614014143257)",1788,178,"(0.22743850197210494, 17.46122806004821)",0
./results/DESIGNATE/R_0.20726906381633967_0.8601312016999672.png,"(0.20726906381633967, 0.8601312016999672)",2072,309,"(0.21696102211381893, 21.44826939054752)",0
./results/DESIGNATE/R_0.20807319894229592_0.4747535534457458.png,"(0.20807319894229592, 0.4747535534457458)",2080,170,"(0.07373485043895797, 26.054286287083183)",0
./results/DESIGNATE/R_0.4369720690782515_0.7116743521418785.png,"(0.4369720690782515, 0.7116743521418785)",4369,256,"(0.23143646880039698, 20.99391696956183)",0
./results/DESIGNATE/R_0.17807003025563647_0.8636824773554335.png,"(0.17807003025563647, 0.8636824773554335)",1780,310,"(0.07819624331187378, 27.221209894528073)",0
./results/DESIGNATE/R_0.2078008935503023_0.4747535534457458.png,"(0.2078008935503023, 0.4747535534457458)",2078,170,"(0.2084455676405016, 16.823517050241726)",0
./results/DESIGNATE/R_0.23254604070216137_0.8620844336293138.png,"(0.23254604070216137, 0.8620844336293138)",2325,310,"(0.19154941744243237, 22.58265029514572)",0
./results/DESIGNATE/R_0.2080146076511209_0.8620844336293138.png,"(0.2080146076511209, 0.8620844336293138)",2080,310,"(0.0010031722490009476, 24.565014333163475)",0
./results/DESIGNATE/R_0.20318615783238966_0.8601312016999672.png,"(0.20318615783238966, 0.8601312016999672)",2031,309,"(0.22515413737155218, 21.68569925120942)",0
./results/DESIGNATE/R_0.17609360327698628_0.9852057817620838.png,"(0.17609360327698628, 0.9852057817620838)",1760,354,"(0.2302403299839446, 13.73820879100394)",0
./results/DESIGNATE/R_0.21107190010990684_0.8620844336293138.png,"(0.21107190010990684, 0.8620844336293138)",2110,310,"(0.217130025209906, 27.338957241239417)",0
./results/DESIGNATE/R_0.20805807517956268_0.5353486383360203.png,"(0.20805807517956268, 0.5353486383360203)",2080,192,"(0.04191591674155447, 21.23111246857794)",0
./results/DESIGNATE/R_0.21122352360753965_0.47297410461834627.png,"(0.21122352360753965, 0.47297410461834627)",2112,170,"(0.22254605694312968, 12.72212283521352)",0
./results/DESIGNATE/R_0.4373110694114388_0.9981212383797918.png,"(0.4373110694114388, 0.9981212383797918)",4373,359,"(0.25187015515392563, 28.117444717238758)",0
./results/DESIGNATE/R_0.25833624629731655_0.8620844336293138.png,"(0.25833624629731655, 0.8620844336293138)",2583,310,"(0.2294950976876386, 16.859810707172592)",0
./results/DESIGNATE/R_0.19736441828186632_0.8630857838343602.png,"(0.19736441828186632, 0.8630857838343602)",1973,310,"(0.19400597341694314, 12.61547977830849)",0
./results/DESIGNATE/R_0.06796908229756468_0.8620844336293138.png,"(0.06796908229756468, 0.8620844336293138)",679,310,"(0.23893267446563754, 17.637720474854056)",0
./results/DESIGNATE/R_0.21116493231636463_0.8631387395583604.png,"(0.21116493231636463, 0.8631387395583604)",2111,310,"(0.029507963407310076, 27.144955101736038)",0
./results/DESIGNATE/R_0.250901292065963_0.8158480432065425.png,"(0.250901292065963, 0.8158480432065425)",2509,293,"(0.22626230914130818, 21.167762354799997)",0
./results/DESIGNATE/R_0.25034310250019565_0.5353486383360203.png,"(0.25034310250019565, 0.5353486383360203)",2503,192,"(0.14048661498863677, 26.969107164744162)",0
./results/DESIGNATE/R_0.104450725445418_0.5387748711543336.png,"(0.104450725445418, 0.5387748711543336)",1044,193,"(0.32021597575791344, 19.006293590213343)",0
./results/DESIGNATE/R_0.4373110694114388_0.9897449351325885.png,"(0.4373110694114388, 0.9897449351325885)",4373,356,"(0.2401407279151258, 14.274601566406353)",0
./results/DESIGNATE/R_0.20805837700003882_0.8606367545589031.png,"(0.20805837700003882, 0.8606367545589031)",2080,309,"(0.015902372761234615, 26.381356535256707)",0
./results/DESIGNATE/R_0.21079959471791318_0.7310765176800813.png,"(0.21079959471791318, 0.7310765176800813)",2107,263,"(0.19477541573804216, 18.34709053418077)",0
./results/DESIGNATE/R_0.21211663807478104_0.8620844336293138.png,"(0.21211663807478104, 0.8620844336293138)",2121,310,"(0.26999858111030184, 14.677616981476499)",0
./results/DESIGNATE/R_0.07835712871409242_0.9869711302992898.png,"(0.07835712871409242, 0.9869711302992898)",783,355,"(0.20038034865293186, 20.13264776490188)",0
./results/DESIGNATE/R_0.1776695637257295_0.8636824773554335.png,"(0.1776695637257295, 0.8636824773554335)",1776,310,"(0.37840593979688775, 18.55497737748258)",0
./results/DESIGNATE/R_0.17807003025563647_0.8733851117827031.png,"(0.17807003025563647, 0.8733851117827031)",1780,314,"(0.07636842548507516, 26.424618206991333)",0
./results/DESIGNATE/R_0.4444935137735297_0.7431945915137604.png,"(0.4444935137735297, 0.7431945915137604)",4444,267,"(0.30195776079936154, 22.360872234074684)",0
./results/DESIGNATE/R_0.22678274066435786_0.8306346630828506.png,"(0.22678274066435786, 0.8306346630828506)",2267,299,"(0.21841228396116757, 25.439682663199896)",0
./results/DESIGNATE/R_0.20801215581630086_0.8606367545589031.png,"(0.20801215581630086, 0.8606367545589031)",2080,309,"(0.015869305581122484, 20.362288391356955)",0
./results/DESIGNATE/R_0.22419564271623613_0.8606367545589031.png,"(0.22419564271623613, 0.8606367545589031)",2241,309,"(0.18164583929748407, 16.502259182709153)",0
./results/DESIGNATE/R_0.2084150741810279_0.8459837971584303.png,"(0.2084150741810279, 0.8459837971584303)",2084,304,"(0.23033100140200552, 15.322806192888674)",0
./results/DESIGNATE/R_0.21079959471791318_0.8621036122517719.png,"(0.21079959471791318, 0.8621036122517719)",2107,310,"(0.16872625973272087, 29.61472917961137)",0
./results/DESIGNATE/R_0.1708876016249987_0.9799728140668607.png,"(0.1708876016249987, 0.9799728140668607)",1708,352,"(0.227079652451297, 13.201918060917702)",0
./results/DESIGNATE/R_0.1796595648266833_0.9498240294847674.png,"(0.1796595648266833, 0.9498240294847674)",1796,341,"(0.20848003038452007, 15.912853133516766)",0
./results/DESIGNATE/R_0.20806082883485885_0.8620844336293138.png,"(0.20806082883485885, 0.8620844336293138)",2080,310,"(0.0010032053130742166, 18.62588626295505)",0
./results/DESIGNATE/R_0.20940116924633137_0.8636824773554335.png,"(0.20940116924633137, 0.8636824773554335)",2094,310,"(0.2126815383205261, 15.606938874463767)",0
./results/DESIGNATE/R_0.21116493231636463_0.9833388541752084.png,"(0.21116493231636463, 0.9833388541752084)",2111,354,"(0.12143772308286263, 24.160806079275044)",0
./results/DESIGNATE/R_0.20814487887906355_0.9618323170728811.png,"(0.20814487887906355, 0.9618323170728811)",2081,346,"(0.2156989950687925, 26.65258274327544)",0
./results/DESIGNATE/R_0.28334436534113_0.8608936563847015.png,"(0.28334436534113, 0.8608936563847015)",2833,309,"(0.1468864881855329, 25.442090642271857)",0
./results/DESIGNATE/R_0.049068593342832284_0.8620844336293138.png,"(0.049068593342832284, 0.8620844336293138)",490,310,"(0.2078108483190072, 23.08520291662622)",0
./results/DESIGNATE/R_0.4373110694114388_0.8639172222510269.png,"(0.4373110694114388, 0.8639172222510269)",4373,311,"(0.21940124606679642, 29.78187290021901)",0
./results/DESIGNATE/R_0.17807003025563647_0.8815962279392308.png,"(0.17807003025563647, 0.8815962279392308)",1780,317,"(0.07711620403787657, 24.52791953417674)",0
./results/DESIGNATE/R_0.21071554467370848_0.8697328150812583.png,"(0.21071554467370848, 0.8697328150812583)",2107,313,"(0.16691791510611736, 21.224855199228557)",0
./results/DESIGNATE/R_0.19301059646283297_0.7407423576307575.png,"(0.19301059646283297, 0.7407423576307575)",1930,266,"(0.21537267670876645, 21.756730280170366)",0
./results/DESIGNATE/R_0.24873925264358754_0.8620844336293138.png,"(0.24873925264358754, 0.8620844336293138)",2487,310,"(0.14093227530194177, 14.356986277652624)",0
./results/DESIGNATE/R_0.20812837403451603_0.8606497467365626.png,"(0.20812837403451603, 0.8606497467365626)",2081,309,"(0.2178919236886252, 29.57843465761797)",0
./results/DESIGNATE/R_0.19736386964818772_0.7227027735006829.png,"(0.19736386964818772, 0.7227027735006829)",1973,260,"(0.1960514466405303, 17.06798966867786)",0
./results/DESIGNATE/R_0.34812923713912375_0.9924645046237187.png,"(0.34812923713912375, 0.9924645046237187)",3481,357,"(0.23317023789438165, 27.234184250881746)",0
./results/DESIGNATE/R_0.17584414155409914_0.8620844336293138.png,"(0.17584414155409914, 0.8620844336293138)",1758,310,"(0.2411145842863199, 26.326335058120765)",0
./results/DESIGNATE/R_0.20807217524319963_0.8606322438161581.png,"(0.20807217524319963, 0.8606322438161581)",2080,309,"(0.01703896809582128, 18.992258788724758)",0
./results/DESIGNATE/R_0.17807003025563647_0.909398052967581.png,"(0.17807003025563647, 0.909398052967581)",1780,327,"(0.07802757892653317, 19.473499750112634)",0
./results/DESIGNATE/R_0.17737061570505425_0.856887372572466.png,"(0.17737061570505425, 0.856887372572466)",1773,308,"(0.21546190400881823, 18.619787048115676)",0
./results/DESIGNATE/R_0.15893757115330528_0.8128948700761853.png,"(0.15893757115330528, 0.8128948700761853)",1589,292,"(0.4932855160892711, 19.43240121485718)",0
./results/DESIGNATE/R_0.20806088380203933_0.8620844336293138.png,"(0.20806088380203933, 0.8620844336293138)",2080,310,"(0.0010032301125595345, 19.803048313008706)",0
./results/DESIGNATE/R_0.21115113407320382_0.8631432503011053.png,"(0.21115113407320382, 0.8631432503011053)",2111,310,"(0.11207200375543185, 20.84477774119552)",0
./results/DESIGNATE/R_0.25672223255927873_0.8148410950610897.png,"(0.25672223255927873, 0.8148410950610897)",2567,293,"(0.19160466304464, 14.330462274778732)",0
./results/DESIGNATE/R_0.21116493231636463_0.7897200513559838.png,"(0.21116493231636463, 0.7897200513559838)",2111,284,"(0.11944252204751657, 13.858770210728254)",0
./results/DESIGNATE/R_0.20805837700003882_0.8137819192749051.png,"(0.20805837700003882, 0.8137819192749051)",2080,292,"(0.03275029977421353, 13.781142541649476)",0
./results/DESIGNATE/R_0.20811415941392974_0.8631592977043224.png,"(0.20811415941392974, 0.8631592977043224)",2081,310,"(0.21656754337846812, 23.01405518641094)",0
./results/DESIGNATE/R_0.20695126045207415_0.8114744502395852.png,"(0.20695126045207415, 0.8114744502395852)",2069,292,"(0.24728920980671776, 18.24064569806029)",0
./results/DESIGNATE/R_0.20801359828071128_0.8024420894830205.png,"(0.20801359828071128, 0.8024420894830205)",2080,288,"(0.021324126370603713, 25.340176702556306)",0
./results/DESIGNATE/R_0.32621076579812724_0.8620844336293138.png,"(0.32621076579812724, 0.8620844336293138)",3262,310,"(0.22156912441515814, 26.492169874005697)",0
./results/DESIGNATE/R_0.07428326795788662_0.7892430298954279.png,"(0.07428326795788662, 0.7892430298954279)",742,284,"(0.21059246381544874, 13.569469642603012)",0
./results/DESIGNATE/R_0.17080972783960957_0.8620844336293138.png,"(0.17080972783960957, 0.8620844336293138)",1708,310,"(0.1635360770737291, 17.296460064316307)",0
./results/DESIGNATE/R_0.2111091499024737_0.860616196412941.png,"(0.2111091499024737, 0.860616196412941)",2111,309,"(0.013745825210460841, 27.369779770265776)",0
./results/DESIGNATE/R_0.22190913692782935_0.8584118141831336.png,"(0.22190913692782935, 0.8584118141831336)",2219,309,"(0.387236419620409, 28.297009264252992)",0
./results/DESIGNATE/R_0.21080060408832282_0.8576943716272216.png,"(0.21080060408832282, 0.8576943716272216)",2108,308,"(0.4012602280622373, 19.498872588404915)",0
./results/DESIGNATE/R_0.19534794581549172_0.8116078747504192.png,"(0.19534794581549172, 0.8116078747504192)",1953,292,"(0.23179564363697483, 26.583645238029376)",0
./results/DESIGNATE/R_0.20806067615521107_0.8606367545589031.png,"(0.20806067615521107, 0.8606367545589031)",2080,309,"(0.01587342216582535, 13.851469607309356)",0
./results/DESIGNATE/R_0.21010008134948366_0.8636824773554335.png,"(0.21010008134948366, 0.8636824773554335)",2101,310,"(0.22384661044564716, 23.258133723769504)",0
./results/DESIGNATE/R_0.16751454839230448_0.9883016657094051.png,"(0.16751454839230448, 0.9883016657094051)",1675,355,"(0.1298572087438654, 16.942163935796007)",0
./results/DESIGNATE/R_0.2080146076511209_0.7658818051467737.png,"(0.2080146076511209, 0.7658818051467737)",2080,275,"(0.030682693411073634, 16.613690819707443)",0
./results/DESIGNATE/R_0.20801370248962442_0.8620844336293138.png,"(0.20801370248962442, 0.8620844336293138)",2080,310,"(0.0010031887807651426, 22.961653747920554)",0
./results/DESIGNATE/R_0.15035173393486673_0.8631387395583604.png,"(0.15035173393486673, 0.8631387395583604)",1503,310,"(0.3491424329176082, 20.64264522878536)",0
./results/DESIGNATE/R_0.0472604258305441_0.8620844336293138.png,"(0.0472604258305441, 0.8620844336293138)",472,310,"(0.298089720155275, 20.977646787601106)",0
./results/DESIGNATE/R_0.20806173399635536_0.9607057088609904.png,"(0.20806173399635536, 0.9607057088609904)",2080,345,"(0.015879414292168385, 22.903178808543842)",0
./results/DESIGNATE/R_0.32009421732883614_0.8620844336293138.png,"(0.32009421732883614, 0.8620844336293138)",3200,310,"(0.23328108506987758, 13.04692096316096)",0
./results/DESIGNATE/R_0.2111073763445184_0.8622800897828516.png,"(0.2111073763445184, 0.8622800897828516)",2111,310,"(0.027811074589952994, 26.615175200996006)",0
./results/DESIGNATE/R_0.13180875389958244_0.8620844336293138.png,"(0.13180875389958244, 0.8620844336293138)",1318,310,"(0.22588928864579577, 20.647325232183555)",0
./results/DESIGNATE/R_0.09684231352265602_0.9025260118486716.png,"(0.09684231352265602, 0.9025260118486716)",968,324,"(0.18847440722087036, 24.570277457061785)",0
./results/DESIGNATE/R_0.2080163812090762_0.8604205402594031.png,"(0.2080163812090762, 0.8604205402594031)",2080,309,"(0.013368877719288907, 26.9224868465409)",0
./results/DESIGNATE/R_0.21116493231636463_0.8609445603431126.png,"(0.21116493231636463, 0.8609445603431126)",2111,309,"(0.013738698054228934, 16.072464139302717)",0
./results/DESIGNATE/R_0.20273003876976478_0.8601312016999672.png,"(0.20273003876976478, 0.8601312016999672)",2027,309,"(0.2237913842744886, 12.076259597601034)",0
./results/DESIGNATE/R_0.29115901202974226_0.9607057088609904.png,"(0.29115901202974226, 0.9607057088609904)",2911,345,"(0.02312259240771151, 15.964796450154317)",0
./results/DESIGNATE/R_0.2111091499024737_0.8284160118248733.png,"(0.2111091499024737, 0.8284160118248733)",2111,298,"(0.14751419307192565, 29.729854997262432)",0
./results/DESIGNATE/R_0.20806173399635536_0.8211740357942573.png,"(0.20806173399635536, 0.8211740357942573)",2080,295,"(0.019634597989240693, 21.33173700293137)",0
./results/DESIGNATE/R_0.3219207061119199_0.882266447591272.png,"(0.3219207061119199, 0.882266447591272)",3219,317,"(0.20966440296007552, 14.509941205689389)",0
./results/DESIGNATE/R_0.18581799095252233_0.8620844336293138.png,"(0.18581799095252233, 0.8620844336293138)",1858,310,"(0.1778478568278166, 12.73841272477828)",0
./results/DESIGNATE/R_0.17807003025563647_0.8636489807845656.png,"(0.17807003025563647, 0.8636489807845656)",1780,310,"(0.07772977961959246, 13.409719321896329)",0
./results/DESIGNATE/R_0.19140448353560818_0.9607057088609904.png,"(0.19140448353560818, 0.9607057088609904)",1914,345,"(0.14193408156813153, 23.490806269969347)",0
./results/DESIGNATE/R_0.21079959471791318_0.8927079631376855.png,"(0.21079959471791318, 0.8927079631376855)",2107,321,"(0.17725380102201754, 16.925397412056707)",0
./results/DESIGNATE/R_0.20801370248962442_0.944029117339494.png,"(0.20801370248962442, 0.944029117339494)",2080,339,"(0.0010736246217913263, 26.464130462987335)",0
./results/DESIGNATE/R_0.17807003025563647_0.8585521853335105.png,"(0.17807003025563647, 0.8585521853335105)",1780,309,"(0.07665821792641765, 24.222048449364245)",0
./results/DESIGNATE/R_0.20806173399635536_0.8555873629541947.png,"(0.20806173399635536, 0.8555873629541947)",2080,308,"(0.00642429435728817, 23.389129306734247)",0
./results/DESIGNATE/R_0.20801370248962442_0.7584825572685285.png,"(0.20801370248962442, 0.7584825572685285)",2080,273,"(0.05275445273634319, 13.977632560973174)",0
./results/DESIGNATE/R_0.29422309597067187_0.944029117339494.png,"(0.29422309597067187, 0.944029117339494)",2942,339,"(0.08205127430196316, 16.940889789366892)",0
./results/DESIGNATE/R_0.043925264861143176_0.860616196412941.png,"(0.043925264861143176, 0.860616196412941)",439,309,"(0.2398940035707708, 29.007005524207905)",0
./results/DESIGNATE/R_0.21551560010715803_0.8670706599178795.png,"(0.21551560010715803, 0.8670706599178795)",2155,312,"(0.2017879433144871, 24.759709923472727)",0
./results/DESIGNATE/R_0.20700136688052098_0.8621673275631971.png,"(0.20700136688052098, 0.8621673275631971)",2070,310,"(0.2309093631463366, 21.795580927554994)",0
./results/DESIGNATE/R_0.21079959471791318_0.9672007880909386.png,"(0.21079959471791318, 0.9672007880909386)",2107,348,"(0.19053460132229527, 14.379800832300708)",0
./results/DESIGNATE/R_0.25926917569666896_0.8620844336293138.png,"(0.25926917569666896, 0.8620844336293138)",2592,310,"(0.41072678687256725, 26.88318718889974)",0
./results/DESIGNATE/R_0.2084492955372508_0.8636824773554335.png,"(0.2084492955372508, 0.8636824773554335)",2084,310,"(0.23320739178177194, 17.262177071540208)",0
./results/DESIGNATE/R_0.19849552210064125_0.7982932470366889.png,"(0.19849552210064125, 0.7982932470366889)",1984,287,"(0.21219078878956357, 19.301521197866467)",0
./results/DESIGNATE/R_0.20801370248962442_0.9795768380156884.png,"(0.20801370248962442, 0.9795768380156884)",2080,352,"(0.008559555654092336, 24.365189391292503)",0
